2026-03-30 23:15:23,573 - INFO - Pipeline initialized.
2026-03-30 23:18:17,117 - INFO - Loaded fakeAccountData.json: 200 fake accounts.
2026-03-30 23:18:17,224 - INFO - Loaded realAccountData.json: 994 real accounts.
2026-03-30 23:18:17,595 - INFO - Combined dataset: 1194 total accounts.
2026-03-30 23:18:17,598 - INFO - Columns in dataset: ['userFollowerCount', 'userFollowingCount', 'userBiographyLength', 'userMediaCount', 'userHasProfilPic', 'userIsPrivate', 'usernameDigitCount', 'usernameLength', 'isFake', 'label', 'account_id']
2026-03-30 23:29:24,422 - INFO - Found 5000 real images and 4630 fake images.
2026-03-30 23:29:24,817 - INFO - Constructed face_images DataFrame with 9630 records.
2026-03-30 23:32:44,075 - INFO - Assigned profile picture id to accounts.
2026-03-30 23:32:44,194 - INFO - Sample of assigned profile_pic_id:
   account_id label  profile_pic_id
0           1  fake            5913
1           2  fake            5205
2           3  fake            7254
3           4  fake            7007
4           5  fake            6829
2026-03-30 23:35:11,092 - INFO - Table 'accounts': 1194 rows x 4 cols
2026-03-30 23:35:11,117 - INFO - Table 'account_stats': 1194 rows x 4 cols
2026-03-30 23:35:11,122 - INFO - Table 'account_profile': 1194 rows x 6 cols
2026-03-30 23:35:11,125 - INFO - Table 'face_images': 9630 rows x 3 cols
2026-03-30 23:39:03,582 - INFO - CSVs written to 'data/csv/' with total size 241.1 KB
2026-03-31 09:48:59,932 - INFO - Pipeline initialized.
2026-03-31 09:49:00,038 - INFO - Loaded fakeAccountData.json: 200 fake accounts.
2026-03-31 09:49:00,102 - INFO - Loaded realAccountData.json: 994 real accounts.
2026-03-31 09:49:00,115 - INFO - Combined dataset: 1194 total accounts.
2026-03-31 09:49:00,117 - INFO - Columns in dataset: ['userFollowerCount', 'userFollowingCount', 'userBiographyLength', 'userMediaCount', 'userHasProfilPic', 'userIsPrivate', 'usernameDigitCount', 'usernameLength', 'isFake', 'label', 'account_id']
2026-03-31 09:49:00,378 - INFO - Found 5000 real images and 4630 fake images.
2026-03-31 09:49:00,387 - INFO - Constructed face_images DataFrame with 9630 records.
2026-03-31 09:49:00,446 - INFO - Assigned profile picture id to accounts.
2026-03-31 09:49:00,457 - INFO - Sample of assigned profile_pic_id:
   account_id label  profile_pic_id
0           1  fake            5913
1           2  fake            5205
2           3  fake            7254
3           4  fake            7007
4           5  fake            6829
2026-03-31 09:49:00,492 - INFO - Table 'accounts': 1194 rows x 4 cols
2026-03-31 09:49:00,493 - INFO - Table 'account_stats': 1194 rows x 4 cols
2026-03-31 09:49:00,495 - INFO - Table 'account_profile': 1194 rows x 6 cols
2026-03-31 09:49:00,497 - INFO - Table 'face_images': 9630 rows x 3 cols
2026-03-31 09:52:12,419 - INFO - Pipeline initialized.
2026-03-31 09:52:25,919 - INFO - Generating 8436 synthetic accounts to match total images.
2026-03-31 10:28:50,382 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,384 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,385 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,387 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,389 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,393 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,396 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,402 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,405 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,407 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,409 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,411 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,413 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,416 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,419 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,427 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,430 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,432 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,434 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,436 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,439 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,441 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,445 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,449 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,452 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,455 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,459 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,461 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,464 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,466 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,470 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,474 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,476 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,478 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,480 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,482 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,486 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,490 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,494 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,497 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,501 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,503 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,507 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,509 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,514 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,516 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,518 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,523 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,526 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,527 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,529 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,539 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,541 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,542 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,544 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,545 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,548 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,555 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,557 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,562 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,565 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,569 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,572 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,575 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,577 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,578 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,581 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,583 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,585 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,587 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,589 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,591 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,593 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,595 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,597 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,599 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,607 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,610 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,613 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,615 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,617 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,619 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,623 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,625 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,627 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,629 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,630 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,631 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,633 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,635 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,636 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,641 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,645 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,647 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,649 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,651 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,653 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,654 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,657 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,659 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,661 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,663 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,664 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,666 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,667 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,669 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,671 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,672 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,674 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,676 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,678 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,683 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,685 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,687 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,689 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,691 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,693 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,694 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,695 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,697 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,698 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,705 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,707 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,709 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,711 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,712 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,714 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,715 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,717 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,719 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,721 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,723 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,724 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,726 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,727 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,729 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,730 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,732 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,733 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,734 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,736 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,738 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,740 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,742 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,743 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,744 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,745 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,747 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,749 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,751 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,754 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,755 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,757 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,759 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,761 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,762 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,764 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,766 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,771 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,773 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,775 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,777 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,779 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,784 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,787 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,793 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,795 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,801 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,807 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,813 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,817 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,821 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,827 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,829 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,832 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,835 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,841 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,843 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,845 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,848 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,854 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,861 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,867 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,871 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,876 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,883 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,885 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,889 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,891 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,894 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,897 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,900 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,905 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,909 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,915 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,926 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,927 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,930 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,934 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,937 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,940 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,945 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,946 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,950 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,952 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,954 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,960 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,964 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,968 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,971 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,973 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,975 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,976 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,980 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,981 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,983 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,985 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,991 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,992 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,994 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,995 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,997 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:50,999 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,005 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,032 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,034 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,036 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,041 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,043 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,045 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,047 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,050 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,053 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,057 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,060 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:51,061 - WARNING - Ran out of real images, reusing randomly
